ID,Date,Operation Type (purchase / relocation),Product,Quantity,Cost Price,Total,Supplier,Store
80265,01.06.2017, Purchase, Headphones Type 4, HP,2,29,58,11
80266,01.06.2017, Purchase, Tablet Type 4, Huawei,3,265,795,11
80266,01.06.2017, Purchase, Microphone Type 3, Dell,3,34,102,11
80266,01.06.2017, Purchase, Smart Watch Type 1, Samsung,4,180,720,11
80267,01.06.2017, Purchase, Memory Type 1, Dell,3,47,141,11
80267,01.06.2017, Purchase, Tablet Type 2, Dell,2,156,312,11
80267,01.06.2017, Purchase, Hard Drive Type 1, Samsung,3,48,144,11
80267,01.06.2017, Purchase, Charger Type 2, Dell,4,10,40,11
80267,01.06.2017, Purchase, Speakers Type 4, HP,2,46,92,11
80267,01.06.2017, Purchase, Hard Drive Type 4, Samsung,3,44,132,11
80267,01.06.2017, Purchase, Microphone Type 2, Dell,2,21,42,11
80267,01.06.2017, Purchase, Speakers Type 1, HP,3,50,150,11
80267,01.06.2017, Purchase, Mouse Type 6, Dell,1,19,19,11
80267,01.06.2017, Purchase, Speakers Type 6, Huawei,4,12,48,11
80267,01.06.2017, Purchase, Headphones Type 6, HP,2,41,82,11
80267,01.06.2017, Purchase, Tablet Type 5, HP,5,142,710,11
80267,01.06.2017, Purchase, Desktop Type 2, Huawei,4,223,892,11
80267,01.06.2017, Purchase, Keyboard Type 3, HP,3,16,48,11
80267,01.06.2017, Purchase, Laptop Type 5, Dell,3,843,2529,11
80267,01.06.2017, Purchase, Phone Type 10, Huawei,3,263,789,11
80267,01.06.2017, Purchase, Hard Drive Type 8, Samsung,1,92,92,11
80267,01.06.2017, Purchase, Phone Type 11, Huawei,2,369,738,11
80267,01.06.2017, Purchase, Tablet Type 4, Dell,5,300,1500,11
80267,01.06.2017, Purchase, Tablet Type 5, Huawei,2,148,296,11
80267,01.06.2017, Purchase, Desktop Type 4, HP,4,373,1492,11
80267,01.06.2017, Purchase, Phone Type 3, Samsung,5,407,2035,11
80267,01.06.2017, Purchase, Hard Drive Type 1, Huawei,5,47,235,11
80267,01.06.2017, Purchase, Speakers Type 1, Dell,4,36,144,11
80267,01.06.2017, Purchase, Microphone Type 1, HP,1,25,25,11
80267,01.06.2017, Purchase, Keyboard Type 4, Dell,1,15,15,11
80267,01.06.2017, Purchase, Speakers Type 1, Samsung,5,42,210,11
80267,01.06.2017, Purchase, Phone Type 10, Samsung,5,252,1260,11
80267,01.06.2017, Purchase, Desktop Type 3, Dell,3,144,432,11
80268,01.06.2017, Purchase, Laptop Type 3, Dell,2,1359,2718,11
80268,01.06.2017, Purchase, Monitor Type 4, Huawei,5,170,850,11
80268,01.06.2017, Purchase, Phone Type 2, Samsung,5,266,1330,11
80268,01.06.2017, Purchase, Headphones Type 5, HP,2,18,36,11
80268,01.06.2017, Purchase, Phone Type 2, Huawei,4,254,1016,11
80268,01.06.2017, Purchase, Tablet Type 7, Samsung,1,194,194,11
80268,01.06.2017, Purchase, Desktop Type 9, Dell,2,453,906,11
80268,01.06.2017, Purchase, Desktop Type 11, Huawei,3,322,966,11
80268,01.06.2017, Purchase, Tablet Type 6, HP,5,194,970,11
80268,01.06.2017, Purchase, Tablet Type 1, Dell,2,308,616,11
80268,01.06.2017, Purchase, Phone Type 3, Dell,1,310,310,11
80268,01.06.2017, Purchase, Mouse Type 2, Samsung,5,9,45,11
80268,01.06.2017, Purchase, Mouse Type 4, Huawei,4,16,64,11
80268,01.06.2017, Purchase, Laptop Type 5, HP,3,809,2427,11
80268,01.06.2017, Purchase, Speakers Type 5, HP,4,72,288,11
80268,01.06.2017, Purchase, Speakers Type 2, Dell,5,32,160,11
80268,01.06.2017, Purchase, Speakers Type 4, Samsung,3,57,171,11
80268,01.06.2017, Purchase, Laptop Type 1, HP,2,749,1498,11
80268,01.06.2017, Purchase, Phone Type 8, Dell,1,311,311,11
80268,01.06.2017, Purchase, Phone Type 9, Samsung,1,243,243,11
80268,01.06.2017, Purchase, Memory Type 2, Dell,5,83,415,11
80268,01.06.2017, Purchase, Tablet Type 1, Samsung,2,436,872,11
80268,01.06.2017, Purchase, Microphone Type 1, Dell,1,28,28,11
80268,01.06.2017, Purchase, Hard Drive Type 1, HP,4,33,132,11
80268,01.06.2017, Purchase, Keyboard Type 4, Samsung,5,13,65,11
80268,01.06.2017, Purchase, Phone Type 3, Huawei,2,314,628,11
80268,01.06.2017, Purchase, Speakers Type 7, HP,2,27,54,11
80268,01.06.2017, Purchase, Smart Watch Type 3, HP,4,167,668,11
80268,01.06.2017, Purchase, Keyboard Type 3, Dell,1,14,14,11
80268,01.06.2017, Purchase, Memory Type 3, Huawei,2,36,72,11
80269,01.06.2017, Purchase, Monitor Type 3, Huawei,2,134,268,11
80269,01.06.2017, Purchase, Mouse Type 2, HP,5,8,40,11
80269,01.06.2017, Purchase, Smart Watch Type 2, Dell,2,154,308,11
80269,01.06.2017, Purchase, Headphones Type 1, HP,5,53,265,11
80269,01.06.2017, Purchase, Hard Drive Type 2, Huawei,5,33,165,11
80269,01.06.2017, Purchase, Phone Type 5, Huawei,2,409,818,11
80269,01.06.2017, Purchase, Laptop Type 2, Samsung,3,1753,5259,11
80269,01.06.2017, Purchase, Hard Drive Type 5, HP,5,78,390,11
80269,01.06.2017, Purchase, Microphone Type 2, Huawei,1,18,18,11
80269,01.06.2017, Purchase, Phone Type 4, HP,4,388,1552,11
80269,01.06.2017, Purchase, Tablet Type 3, Dell,1,187,187,11
80269,01.06.2017, Purchase, Monitor Type 4, Dell,5,148,740,11
80269,01.06.2017, Purchase, Microphone Type 1, Samsung,3,29,87,11
80269,01.06.2017, Purchase, Laptop Type 1, Samsung,2,615,1230,11
80269,01.06.2017, Purchase, Headphones Type 2, Dell,2,34,68,11
80269,01.06.2017, Purchase, Laptop Type 5, Huawei,4,722,2888,11
80269,01.06.2017, Purchase, Smart Watch Type 1, Dell,2,226,452,11
80269,01.06.2017, Purchase, Microphone Type 2, HP,1,22,22,11
80269,01.06.2017, Purchase, Hard Drive Type 7, Samsung,1,86,86,11
80269,01.06.2017, Purchase, Desktop Type 4, Huawei,4,325,1300,11
80269,01.06.2017, Purchase, Mouse Type 2, Dell,1,6,6,11
80269,01.06.2017, Purchase, Speakers Type 7, Dell,1,26,26,11
80269,01.06.2017, Purchase, Monitor Type 2, Dell,3,88,264,11
80270,01.06.2017, Purchase, Desktop Type 11, Dell,4,379,1516,11
80270,01.06.2017, Purchase, Memory Type 3, Samsung,5,29,145,11
80270,01.06.2017, Purchase, Hard Drive Type 5, Dell,5,80,400,11
80270,01.06.2017, Purchase, Desktop Type 1, Huawei,5,344,1720,11
80271,01.06.2017, Purchase, Tablet Type 3, Samsung,4,262,1048,11
80271,01.06.2017, Purchase, Laptop Type 3, HP,5,1559,7795,11
80271,01.06.2017, Purchase, Phone Type 5, Dell,3,517,1551,11
80271,01.06.2017, Purchase, Smart Watch Type 3, Huawei,1,146,146,11
80271,01.06.2017, Purchase, Mouse Type 3, Huawei,2,12,24,11
80271,01.06.2017, Purchase, Desktop Type 11, HP,1,366,366,11
80271,01.06.2017, Purchase, Speakers Type 7, Huawei,3,25,75,11
80271,01.06.2017, Purchase, Desktop Type 12, Samsung,4,247,988,11
80271,01.06.2017, Purchase, Hard Drive Type 6, Samsung,3,86,258,11
80271,01.06.2017, Purchase, Speakers Type 1, Huawei,4,40,160,11
80271,01.06.2017, Purchase, Mouse Type 5, Samsung,4,11,44,11
80271,01.06.2017, Purchase, Tablet Type 4, Samsung,3,368,1104,11
80271,01.06.2017, Purchase, Keyboard Type 1, Samsung,3,37,111,11
80271,01.06.2017, Purchase, Headphones Type 2, Samsung,4,31,124,11
80271,01.06.2017, Purchase, Laptop Type 4, Huawei,1,1658,1658,11
80271,01.06.2017, Purchase, Desktop Type 1, Samsung,5,439,2195,11
80271,01.06.2017, Purchase, Desktop Type 8, Dell,1,345,345,11
80271,01.06.2017, Purchase, Hard Drive Type 6, HP,2,68,136,11
80271,01.06.2017, Purchase, Charger Type 1, Dell,4,8,32,11
80271,01.06.2017, Purchase, Mouse Type 7, Dell,4,10,40,11
80271,01.06.2017, Purchase, Phone Type 3, HP,2,381,762,11
80271,01.06.2017, Purchase, Laptop Type 1, Huawei,2,533,1066,11
80271,01.06.2017, Purchase, Smart Watch Type 1, Huawei,2,195,390,11
80271,01.06.2017, Purchase, Desktop Type 1, Dell,2,402,804,11
80272,01.06.2017, Purchase, Memory Type 2, HP,1,80,80,11
80272,01.06.2017, Purchase, Headphones Type 2, Huawei,2,31,62,11
80272,01.06.2017, Purchase, Memory Type 1, Samsung,3,43,129,11
80272,01.06.2017, Purchase, Speakers Type 3, Huawei,2,71,142,11
80272,01.06.2017, Purchase, Tablet Type 2, Huawei,2,198,396,11
80272,01.06.2017, Purchase, Smart Watch Type 3, Samsung,3,175,525,11
80272,01.06.2017, Purchase, Charger Type 1, Huawei,1,7,7,11
80272,01.06.2017, Purchase, Monitor Type 2, Huawei,1,87,87,11
80272,01.06.2017, Purchase, Desktop Type 10, HP,4,250,1000,11
80272,01.06.2017, Purchase, Laptop Type 6, HP,5,770,3850,11
80272,01.06.2017, Purchase, Tablet Type 1, HP,5,341,1705,11
80272,01.06.2017, Purchase, Memory Type 1, HP,4,33,132,11
80272,01.06.2017, Purchase, Tablet Type 1, Huawei,5,344,1720,11
80272,01.06.2017, Purchase, Monitor Type 3, HP,1,115,115,11
80272,01.06.2017, Purchase, Microphone Type 1, Huawei,3,30,90,11
80272,01.06.2017, Purchase, Hard Drive Type 5, Huawei,5,81,405,11
80272,01.06.2017, Purchase, Keyboard Type 2, Samsung,5,11,55,11
80272,01.06.2017, Purchase, Phone Type 9, Huawei,4,243,972,11
80272,01.06.2017, Purchase, Hard Drive Type 3, Huawei,5,39,195,11
80273,01.06.2017, Purchase, Phone Type 9, Dell,5,258,1290,11
80273,01.06.2017, Purchase, Memory Type 4, Dell,4,61,244,11
80273,01.06.2017, Purchase, Headphones Type 3, HP,3,43,129,11
80273,01.06.2017, Purchase, Headphones Type 4, Huawei,5,21,105,11
80273,01.06.2017, Purchase, Mouse Type 4, HP,2,17,34,11
80273,01.06.2017, Purchase, Monitor Type 3, Samsung,1,129,129,11
80273,01.06.2017, Purchase, Hard Drive Type 8, Huawei,4,78,312,11
80273,01.06.2017, Purchase, Keyboard Type 4, Huawei,4,14,56,11
80273,01.06.2017, Purchase, Phone Type 12, Dell,4,275,1100,11
80273,01.06.2017, Purchase, Phone Type 6, Dell,5,316,1580,11
80273,01.06.2017, Purchase, Phone Type 7, Dell,2,461,922,11
80273,01.06.2017, Purchase, Tablet Type 6, Dell,1,170,170,11
80273,01.06.2017, Purchase, Headphones Type 5, Huawei,1,16,16,11
80273,01.06.2017, Purchase, Keyboard Type 3, Samsung,1,16,16,11
80273,01.06.2017, Purchase, Smart Watch Type 3, Dell,4,181,724,11
80273,01.06.2017, Purchase, Mouse Type 3, Samsung,2,11,22,11
80273,01.06.2017, Purchase, Tablet Type 3, Huawei,2,203,406,11
80273,01.06.2017, Purchase, Desktop Type 12, HP,5,247,1235,11
80273,01.06.2017, Purchase, Desktop Type 12, Huawei,5,168,840,11
80273,01.06.2017, Purchase, Phone Type 5, HP,1,431,431,11
80273,01.06.2017, Purchase, Keyboard Type 3, Huawei,2,19,38,11
80273,01.06.2017, Purchase, Speakers Type 5, Samsung,2,67,134,11
80273,01.06.2017, Purchase, Desktop Type 4, Dell,5,341,1705,11
80273,01.06.2017, Purchase, Hard Drive Type 1, Dell,1,32,32,11
80273,01.06.2017, Purchase, Phone Type 6, HP,3,341,1023,11
80273,01.06.2017, Purchase, Phone Type 8, Samsung,3,253,759,11
80274,01.06.2017, Purchase, Hard Drive Type 6, Dell,5,85,425,11
80274,01.06.2017, Purchase, Charger Type 2, Huawei,3,10,30,11
80274,01.06.2017, Purchase, Keyboard Type 1, Huawei,5,37,185,11
80274,01.06.2017, Purchase, Headphones Type 4, Dell,2,20,40,11
80274,01.06.2017, Purchase, Phone Type 12, Huawei,5,342,1710,11
80274,01.06.2017, Purchase, Hard Drive Type 5, Samsung,4,55,220,11
80274,01.06.2017, Purchase, Hard Drive Type 4, Huawei,3,51,153,11
80275,01.06.2017, Purchase, Keyboard Type 1, Dell,1,33,33,11
80275,01.06.2017, Purchase, Speakers Type 4, Huawei,5,46,230,11
80275,01.06.2017, Purchase, Desktop Type 2, HP,3,225,675,11
80275,01.06.2017, Purchase, Laptop Type 6, Huawei,3,855,2565,11
80275,01.06.2017, Purchase, Phone Type 6, Samsung,5,327,1635,11
80275,01.06.2017, Purchase, Laptop Type 6, Dell,4,958,3832,11
80275,01.06.2017, Purchase, Hard Drive Type 6, Huawei,2,76,152,11
80275,01.06.2017, Purchase, Hard Drive Type 4, HP,5,59,295,11
80275,01.06.2017, Purchase, Memory Type 3, HP,2,39,78,11
80275,01.06.2017, Purchase, Microphone Type 3, Samsung,2,36,72,11
80275,01.06.2017, Purchase, Desktop Type 9, Samsung,3,595,1785,11
80275,01.06.2017, Purchase, Laptop Type 4, HP,1,1272,1272,11
80275,01.06.2017, Purchase, Phone Type 2, HP,5,237,1185,11
80276,01.06.2017, Purchase, Mouse Type 5, Huawei,3,12,36,11
80276,01.06.2017, Purchase, Hard Drive Type 2, Samsung,1,38,38,11
80276,01.06.2017, Purchase, Speakers Type 2, Samsung,1,28,28,11
80277,01.06.2017, Purchase, Desktop Type 7, Huawei,2,402,804,11
80277,01.06.2017, Purchase, Speakers Type 5, Huawei,3,80,240,11
80277,01.06.2017, Purchase, Smart Watch Type 2, Huawei,2,141,282,11
80277,01.06.2017, Purchase, Charger Type 1, HP,1,7,7,11
80277,01.06.2017, Purchase, Tablet Type 7, HP,5,154,770,11
80277,01.06.2017, Purchase, Desktop Type 2, Dell,3,272,816,11
80278,01.06.2017, Purchase, Speakers Type 3, Samsung,3,56,168,11
80278,01.06.2017, Purchase, Phone Type 7, HP,5,406,2030,11
80278,01.06.2017, Purchase, Tablet Type 6, Huawei,3,172,516,11
80278,01.06.2017, Purchase, Desktop Type 5, HP,5,272,1360,11
80278,01.06.2017, Purchase, Tablet Type 7, Huawei,5,168,840,11
80278,01.06.2017, Purchase, Hard Drive Type 2, HP,2,29,58,11
80278,01.06.2017, Purchase, Hard Drive Type 3, Samsung,1,44,44,11
80278,01.06.2017, Purchase, Desktop Type 9, Huawei,2,509,1018,11
80278,01.06.2017, Purchase, Monitor Type 1, Huawei,3,99,297,11
80278,01.06.2017, Purchase, Tablet Type 7, Dell,5,160,800,11
80278,01.06.2017, Purchase, Phone Type 4, Huawei,3,364,1092,11
80278,01.06.2017, Purchase, Phone Type 11, Dell,3,319,957,11
80278,01.06.2017, Purchase, Mouse Type 1, Samsung,2,5,10,11
80278,01.06.2017, Purchase, Phone Type 7, Samsung,1,336,336,11
80278,01.06.2017, Purchase, Headphones Type 3, Dell,5,38,190,11
80278,01.06.2017, Purchase, Desktop Type 8, Huawei,4,353,1412,11
80278,01.06.2017, Purchase, Laptop Type 3, Huawei,2,1466,2932,11
80278,01.06.2017, Purchase, Speakers Type 5, Dell,4,83,332,11
80278,01.06.2017, Purchase, Monitor Type 1, Dell,1,95,95,11
80278,01.06.2017, Purchase, Phone Type 8, Huawei,5,325,1625,11
80278,01.06.2017, Purchase, Mouse Type 5, HP,2,13,26,11
80278,01.06.2017, Purchase, Speakers Type 6, Samsung,5,12,60,11
80278,01.06.2017, Purchase, Memory Type 3, Dell,1,32,32,11
80278,01.06.2017, Purchase, Desktop Type 8, Samsung,3,421,1263,11
80278,01.06.2017, Purchase, Phone Type 2, Dell,1,266,266,11
80278,01.06.2017, Purchase, Phone Type 1, Huawei,3,253,759,11
80279,01.06.2017, Purchase, Speakers Type 4, Dell,5,60,300,11
80279,01.06.2017, Purchase, Mouse Type 7, Huawei,2,9,18,11
80279,01.06.2017, Purchase, Desktop Type 1, HP,2,415,830,11
80279,01.06.2017, Purchase, Phone Type 12, HP,1,345,345,11
80279,01.06.2017, Purchase, Phone Type 1, HP,1,195,195,11
80279,01.06.2017, Purchase, Tablet Type 4, HP,3,355,1065,11
80279,01.06.2017, Purchase, Headphones Type 1, Samsung,1,50,50,11
80279,01.06.2017, Purchase, Hard Drive Type 7, Dell,5,108,540,11
80279,01.06.2017, Purchase, Phone Type 11, Samsung,5,355,1775,11
80279,01.06.2017, Purchase, Mouse Type 6, Huawei,2,16,32,11
80279,01.06.2017, Purchase, Speakers Type 2, HP,3,37,111,11
80279,01.06.2017, Purchase, Smart Watch Type 2, HP,2,120,240,11
80279,01.06.2017, Purchase, Headphones Type 6, Samsung,5,45,225,11
80279,01.06.2017, Purchase, Headphones Type 5, Samsung,5,18,90,11
80280,01.06.2017, Purchase, Monitor Type 4, Samsung,3,127,381,11
80280,01.06.2017, Purchase, Desktop Type 3, HP,1,178,178,11
80280,01.06.2017, Purchase, Desktop Type 10, Samsung,2,287,574,11
80280,01.06.2017, Purchase, Laptop Type 2, Dell,4,1532,6128,11
80280,01.06.2017, Purchase, Memory Type 2, Samsung,3,62,186,11
80280,01.06.2017, Purchase, Charger Type 2, Samsung,4,12,48,11
80280,01.06.2017, Purchase, Tablet Type 5, Dell,2,178,356,11
80117,01.01.2017, Purchase, Phone Type 9, HP,0,246,738,11
80117,01.01.2017, Purchase, Headphones Type 6, HP,4,39,156,11
80117,01.01.2017, Purchase, Hard Drive Type 4, HP,0,59,59,11
80117,01.01.2017, Purchase, Smart Watch Type 1, HP,0,264,528,11
80117,01.01.2017, Purchase, Hard Drive Type 4, Dell,0,61,305,11
80117,01.01.2017, Purchase, Keyboard Type 3, Dell,2,17,34,11
80117,01.01.2017, Purchase, Smart Watch Type 2, Dell,2,154,308,11
80117,01.01.2017, Purchase, Tablet Type 1, Dell,0,330,1650,11
80117,01.01.2017, Purchase, Memory Type 1, HP,4,33,132,11
80117,01.01.2017, Purchase, Speakers Type 4, Huawei,4,46,184,11
80117,01.01.2017, Purchase, Desktop Type 7, Dell,0,447,1788,11
80117,01.01.2017, Purchase, Laptop Type 6, Huawei,3,855,2565,11
80117,01.01.2017, Purchase, Speakers Type 2, Huawei,0,42,84,11
80117,01.01.2017, Purchase, Desktop Type 5, Dell,0,231,231,11
80117,01.01.2017, Purchase, Headphones Type 4, Samsung,0,27,135,11
80117,01.01.2017, Purchase, Speakers Type 1, Huawei,0,50,200,11
80117,01.01.2017, Purchase, Mouse Type 7, Dell,0,10,30,11
80117,01.01.2017, Purchase, Tablet Type 7, Huawei,0,168,336,11
80117,01.01.2017, Purchase, Tablet Type 1, Samsung,3,370,1110,11
80117,01.01.2017, Purchase, Laptop Type 3, Huawei,0,1466,1466,11
80117,01.01.2017, Purchase, Desktop Type 6, HP,4,336,1344,11
80117,01.01.2017, Purchase, Headphones Type 2, Samsung,0,37,148,11
80117,01.01.2017, Purchase, Monitor Type 4, HP,0,146,146,11
80117,01.01.2017, Purchase, Phone Type 7, Huawei,0,387,387,11
80117,01.01.2017, Purchase, Memory Type 4, Huawei,0,50,100,11
80117,01.01.2017, Purchase, Speakers Type 3, Huawei,0,71,213,11
80117,01.01.2017, Purchase, Smart Watch Type 3, HP,3,132,660,11
80117,01.01.2017, Purchase, Memory Type 4, Samsung,3,53,159,11
80118,01.01.2017, Purchase, Phone Type 9, Dell,0,258,774,11
80118,01.01.2017, Purchase, Tablet Type 4, Samsung,0,342,1710,11
80118,01.01.2017, Purchase, Speakers Type 5, Huawei,0,61,61,11
80118,01.01.2017, Purchase, Phone Type 4, Dell,0,336,336,11
80118,01.01.2017, Purchase, Phone Type 9, Huawei,0,261,783,11
80118,01.01.2017, Purchase, Phone Type 7, HP,0,402,402,11
80118,01.01.2017, Purchase, Headphones Type 2, HP,0,33,33,11
80118,01.01.2017, Purchase, Memory Type 3, Samsung,0,29,87,11
80118,01.01.2017, Purchase, Hard Drive Type 1, Samsung,0,48,144,11
80118,01.01.2017, Purchase, Desktop Type 8, HP,0,374,1122,11
80118,01.01.2017, Purchase, Desktop Type 10, HP,0,315,315,11
80118,01.01.2017, Purchase, Hard Drive Type 2, HP,0,34,68,11
80118,01.01.2017, Purchase, Charger Type 2, HP,0,9,18,11
80118,01.01.2017, Purchase, Desktop Type 12, Huawei,0,168,336,11
80118,01.01.2017, Purchase, Desktop Type 4, Huawei,2,360,720,11
80118,01.01.2017, Purchase, Phone Type 2, Samsung,0,208,832,11
80118,01.01.2017, Purchase, Desktop Type 9, Huawei,0,432,864,11
80118,01.01.2017, Purchase, Desktop Type 11, HP,0,298,1490,11
80118,01.01.2017, Purchase, Mouse Type 2, Samsung,0,7,14,11
80118,01.01.2017, Purchase, Microphone Type 3, Samsung,0,31,31,11
80118,01.01.2017, Purchase, Hard Drive Type 8, Samsung,0,92,276,11
80119,01.01.2017, Purchase, Headphones Type 3, Huawei,0,42,42,11
80119,01.01.2017, Purchase, Mouse Type 1, Huawei,0,4,8,11
80119,01.01.2017, Purchase, Desktop Type 1, HP,0,406,406,11
80119,01.01.2017, Purchase, Phone Type 1, Dell,0,215,215,11
80120,01.01.2017, Purchase, Desktop Type 7, HP,4,406,2030,11
80120,01.01.2017, Purchase, Monitor Type 2, HP,0,76,76,11
80120,01.01.2017, Purchase, Desktop Type 1, Dell,0,419,1676,11
80120,01.01.2017, Purchase, Memory Type 2, Dell,0,82,82,11
80120,01.01.2017, Purchase, Monitor Type 4, Dell,1,148,148,11
80121,01.01.2017, Purchase, Speakers Type 4, HP,0,46,92,11
80121,01.01.2017, Purchase, Mouse Type 3, HP,0,12,12,11
80121,01.01.2017, Purchase, Keyboard Type 2, Samsung,0,13,26,11
80121,01.01.2017, Purchase, Phone Type 12, HP,0,345,1725,11
80121,01.01.2017, Purchase, Hard Drive Type 6, HP,0,77,77,11
80122,01.01.2017, Purchase, Monitor Type 3, Dell,0,133,665,11
80122,01.01.2017, Purchase, Speakers Type 7, Dell,0,29,145,11
80122,01.01.2017, Purchase, Monitor Type 1, Huawei,3,116,348,11
80122,01.01.2017, Purchase, Smart Watch Type 1, Huawei,0,195,390,11
80122,01.01.2017, Purchase, Phone Type 10, Samsung,0,263,1052,11
80122,01.01.2017, Purchase, Keyboard Type 3, HP,4,16,64,11
80122,01.01.2017, Purchase, Mouse Type 7, Huawei,0,8,24,11
80122,01.01.2017, Purchase, Headphones Type 3, HP,0,41,41,11
80122,01.01.2017, Purchase, Phone Type 12, Samsung,3,281,843,11
80122,01.01.2017, Purchase, Desktop Type 2, Samsung,0,279,279,11
80122,01.01.2017, Purchase, Speakers Type 3, Dell,0,49,245,11
80122,01.01.2017, Purchase, Desktop Type 1, Huawei,0,493,2465,11
80122,01.01.2017, Purchase, Tablet Type 3, Huawei,4,253,1265,11
80122,01.01.2017, Purchase, Phone Type 1, Samsung,2,233,699,11
80122,01.01.2017, Purchase, Tablet Type 7, Dell,3,207,828,11
80122,01.01.2017, Purchase, Phone Type 3, HP,1,381,762,11
80122,01.01.2017, Purchase, Speakers Type 3, HP,0,50,150,11
80122,01.01.2017, Purchase, Charger Type 1, Samsung,5,7,35,11
80122,01.01.2017, Purchase, Monitor Type 2, Huawei,0,102,510,11
80123,01.01.2017, Purchase, Headphones Type 2, Huawei,0,31,124,11
80123,01.01.2017, Purchase, Headphones Type 3, Samsung,1,36,36,11
80123,01.01.2017, Purchase, Desktop Type 6, Huawei,0,255,1275,11
80123,01.01.2017, Purchase, Hard Drive Type 2, Huawei,0,33,66,11
80123,01.01.2017, Purchase, Monitor Type 2, Samsung,3,80,240,11
80123,01.01.2017, Purchase, Mouse Type 6, HP,0,20,100,11
80123,01.01.2017, Purchase, Hard Drive Type 7, HP,0,121,484,11
80123,01.01.2017, Purchase, Memory Type 3, HP,1,39,156,11
80123,01.01.2017, Purchase, Mouse Type 2, HP,0,8,8,11
80123,01.01.2017, Purchase, Mouse Type 5, HP,0,13,26,11
80123,01.01.2017, Purchase, Desktop Type 2, HP,2,225,450,11
80123,01.01.2017, Purchase, Memory Type 3, Huawei,0,38,114,11
80123,01.01.2017, Purchase, Memory Type 2, Samsung,0,69,207,11
80123,01.01.2017, Purchase, Tablet Type 6, Dell,0,176,176,11
80123,01.01.2017, Purchase, Desktop Type 3, Huawei,2,163,326,11
80123,01.01.2017, Purchase, Microphone Type 2, Huawei,0,18,54,11
80124,01.01.2017, Purchase, Desktop Type 4, HP,0,373,373,11
80124,01.01.2017, Purchase, Speakers Type 7, HP,0,25,100,11
80124,01.01.2017, Purchase, Mouse Type 1, HP,2,5,10,11
80124,01.01.2017, Purchase, Keyboard Type 2, HP,0,13,39,11
80124,01.01.2017, Purchase, Speakers Type 3, Samsung,0,68,204,11
80124,01.01.2017, Purchase, Memory Type 4, HP,5,54,270,11
80124,01.01.2017, Purchase, Keyboard Type 4, Samsung,0,12,48,11
